AvgX,AvgY,AvgZ,MedianX,MedianY,MedianZ,StdX,StdY,StdZ,SkewX,SkewY,SkewZ,KurtosisX,KurtosisY,KurtosisZ,MinX,MinY,MinZ,MaxX,MaxY,MaxZ,Slope,MeanTA,StdTA,SkewTA,KurtosisTA,AbsX,AbsY,AbsZ,AbsMeanX,AbsMeanY,AbsMeanZ,AbsMedianX,AbsMedianY,AbsMedianZ,AbsStdX,AbsStdY,AbsStdZ,AbsSkewX,AbsSkewY,AbsSkewZ,AbsKurtosisX,AbsKurtosisY,AbsKurtosisZ,AbsMinX,AbsMinY,AbsMinZ,AbsMaxX,AbsMaxY,AbsMaxZ,AbsSlope,MeanMag,StdMag,MinMag,MaxMag,DiffMinMaxMag,ZCR_Mag,AverageResultantAcceleration,label
7.079539731977528,0.29239961072742426,3.7639264179194583,8.336309940390281,-0.8006369423090425,4.79937668839573,2.868002894535309,4.616585999055658,2.27458592039476,-1.8212331327742088,0.6242636460519724,-1.2089778389755204,2.0956752666043714,1.4747418191606094,1.7443945148812183,-1.46424654364532,-19.054758732839197,-2.2146786859641296,12.260460177518404,12.1789678476717,12.732082448220696,37.246730314088616,0.08486306661812354,0.5811792555131639,1.2502318395455199,0.8324247231100137,2.0824625780847668,3.1676486609444203,1.7023029049160825,7.17575030977268,2.984342437868664,4.117737591342276,8.336309940390281,0.9768343,4.79937668839573,2.617856838177419,3.5337230685497545,1.5438854207890054,-1.691355958245775,1.4210077563905383,-0.18793644691535014,1.5974583175553547,0.9736662578607852,3.0972113633396443,0.0092110844446666,0.0116898381494662,0.0187888168043304,12.260460177518404,19.054758732839197,12.732082448220696,25.96843106980188,99.06543478914402,37.258635033558036,29.541557693658394,567.9983122401104,538.456754546452,0,99.06543478914402,BSC
7.173739363547902,1.6407821965093403,4.36193304826777,7.536947,1.9738933807592,5.578870955749498,2.253994304475532,3.8240029862727005,2.581553123985143,-1.8267845436757555,-0.5563828941934319,-1.406607477462532,5.858712850180225,3.9529133771489207,1.50146683453044,-0.563200252319344,-18.761861417461,-5.62078957671072,16.6005817033483,14.4370498256405,13.052740800465903,41.77874885029914,0.20615458433650224,0.4570674842980426,0.8026645176288317,2.030220350918758,1.241011715476757,2.257091720514561,1.981638015278508,7.195929556292844,3.11317508120277,4.713574172381123,7.536947,2.1573555901298898,5.579288788937736,2.182074497211213,2.760335782850773,1.8631528661093568,-1.7135781597358088,2.0932178456298915,-0.8482482218434448,5.702986476134732,4.5850310455658905,0.9409015253211316,0.000143049769920162,0.00943217377395258,0.008638193302919001,16.6005817033483,18.761861417461,13.052740800465903,28.23786073442718,99.53456448714472,41.252434547317954,30.958310217784238,514.2372505794185,483.2789403616343,0,99.53456448714469,BSC
7.330631507338345,2.3819787482430823,3.4178968808744323,8.19203263564199,3.03930805191837,4.31702872425881,2.6409359073027474,4.069859365782056,2.1996435744055898,-1.7084810566527096,-0.8906086736965052,-1.4213731124672808,4.282875386470594,2.9314896900346152,1.9690695959423132,-1.61250121247685,-18.5741399169571,-5.3330128998001385,17.3170495099812,16.0958501256695,10.945220599255302,42.723728605538525,0.2806480316649556,0.4840700208643029,0.12999747597703573,0.936065610422705,1.6618743128161249,2.5683903902703844,1.61366907522957,7.4194595209031124,4.023375751482107,3.814116500007561,8.19203263564199,3.0622230291907204,4.31744095511453,2.3798338395268197,2.4585181701971144,1.4040687122897615,-1.3789873089112619,2.1082788608864846,-0.4801168271075468,3.8181667242067063,5.14437913325448,2.5700277527755224,0.063963453773668,0.0174939859779441,0.00960900097208975,17.3170495099812,18.5741399169571,10.945220599255302,27.5972043457147,99.45531596130553,40.9690601301166,20.501090796033843,523.7808673338296,503.2797765377958,0,99.45531596130553,BSC
-5.568553139002427,-0.21763539996668774,6.616517363964896,-6.14831,-0.676445955483264,7.36343010371081,2.473055477997897,3.5306141127764645,1.9629676431898468,1.0751714995004655,0.6854246844661315,-1.5483850033228082,5.515144247674998,4.745380353479754,9.152159584053395,-18.6220083141715,-18.922489768183606,-8.72540700493584,6.86437174458874,16.026663153090198,18.4269156586057,51.07100434139928,0.00405726116211076,0.4238240597214599,1.8599068403115901,3.944417715602975,1.5148387062250237,1.9823028088582948,1.3018247930488651,5.758153700245803,2.1391998475448024,6.648583829825089,6.14831,0.7004292812869279,7.363668127279558,1.991813132146829,2.8167417448751815,1.8513920352425264,0.07633144214900882,2.2105388296060418,-0.9910614165909744,6.732277669573548,5.2450966131747325,5.793986403382816,0.0403861630569017,0.0379170603570513,0.941755908198108,18.6220083141715,18.922489768183606,18.4269156586057,31.74326038108332,97.25709385921057,56.15712605042524,2.593038884864029,961.6895929062108,959.0965540213467,0,97.25709385921054,BSC
-4.7950334305640165,0.3580938049024149,7.179029634208999,-5.434173534086571,0.013750226852545,7.892242425469941,2.1689151724947004,3.643256251257512,2.230609494901229,1.192494871091694,-0.2280653249466928,-1.1573828815823703,6.527394110825927,5.767878329308847,5.038058215203229,-17.9876263460023,-19.3035016335052,0.354752453203017,5.566542229422411,15.6645665762712,19.105164433464697,46.14263322603773,0.07340512059571809,0.4394181141929703,1.2527038517618123,3.3641176530389707,1.3331586992290754,1.8772592176723573,1.4266842459714466,5.000764979805795,1.6724247015731657,7.179029634208999,5.43427566447014,0.0658835420356388,7.892242425469941,1.6394595315909208,3.2562460419209387,2.230609494901229,0.3387592528922164,2.158133083138821,-1.1573828815823703,10.357396220730367,4.602297746955654,5.038058215203229,0.0283688319803216,2.26402056737584e-05,0.354752453203017,17.9876263460023,19.3035016335052,19.105164433464697,32.353317930766416,97.6000968799888,63.15073400081581,2.0322858898361718,1033.79111094285,1031.7588250530137,0,97.60009687998878,BSC
-5.612968579291722,-0.3107417431268338,6.759636648171142,-6.21320448641732,-0.8714489520513241,7.290830435873572,2.1539863410033133,3.3933211009549415,1.9796189869601035,0.4795274848151578,0.7302997690315308,-0.99801568945092,6.7813736506542135,5.337949526736548,5.559795514655521,-19.045537690678998,-18.5719166043662,-0.2093183405805,1.59100993311859,13.353114820370099,18.908717982442106,42.550840674986404,-0.010462793115240504,0.4412653937705299,1.6284393650211315,4.677347944663695,1.327631743475968,1.8655386671655607,1.1994176157067211,5.650662300505358,2.0880113222884433,6.759894059656576,6.21320448641732,0.8887109722848392,7.290830435873572,2.053013654761418,2.6924243171581344,1.9787393500824064,-0.1950419081772619,2.4197419021731505,-0.9951783929267192,7.342154542846202,6.00847364975934,5.55476086286664,0.0660700628348123,0.0300075470156685,0.0150663415576322,19.045537690678998,18.5719166043662,18.908717982442106,32.57288220674584,97.35725936581156,57.62107439366354,1.2394822693044265,997.1366313096137,995.8971490403093,0,97.3572593658116,BSC
6.236608406706496,1.6629602506228212,5.942824202169358,7.1515392064799,1.02782145753391,6.392172208042849,2.6601071346404126,3.11796989906506,2.1400582388072777,-2.1861778256079645,0.21545893060971066,-0.3168364900021869,4.706399458226318,7.898739119697731,9.741163581712417,-4.63183212058252,-18.9649719569131,-5.48452511170962,15.8801497335406,13.474518011311,19.096740637979,45.577412550946796,0.21135413976232376,0.3815071569822903,1.7732573953045172,3.6922177282212663,1.7057473954162117,1.7301440754198,1.1416584309092583,6.524264976996443,2.1764345471767115,5.991883596178213,7.1515392064799,1.035031524142515,6.392172208042849,1.844839106917504,2.783745179150462,1.998505037243397,-1.400623132421468,2.4963043668603753,0.2710794310797583,3.2000036525779443,5.8394540594802,10.161500181267977,0.0168202380808455,0.049735122693383,0.0139994614672549,15.8801497335406,18.9649719569131,19.096740637979,31.20228225604471,98.34405565374672,47.33113908362292,3.7648047879990854,830.7122348200278,826.9474300320287,0,98.34405565374672,BSC
6.170370956122164,0.8507229392789689,6.1093166995742685,6.95114366051081,0.17238252,6.66874853558545,2.456606520791748,3.725295583087648,2.2576506728283445,-1.5461225496918256,-0.04695824626888651,-0.7890220548430295,7.693618236182952,6.771051297532483,7.338454608754712,-11.3977073123911,-19.203743305855,-6.51797955926773,18.0590128396632,16.7696787425733,18.6724236366602,52.880448836637214,0.14098987581939834,0.4498964233765649,1.6955823590814096,3.353149256831639,1.552706585625224,2.0197511197550364,1.3107651367118134,6.2706933798547935,1.72483776942097,6.174683774369714,6.95130313854447,0.18195933,6.66874853558545,2.1877226577796547,3.409587577269853,2.072097485031166,-0.7388124830353898,2.3422627345859413,-0.16942389426800286,4.443963312369776,4.9705573029466175,6.902603679987732,0.0397946391221374,0.00108203468591907,0.0007513478333838468,18.0590128396632,19.203743305855,18.6724236366602,32.28104351651771,101.11732009249607,59.47787624243784,21.19549158820676,854.8302012905214,833.6347097023146,0,101.11732009249607,BSC
7.50707373777053,0.7110420627543156,4.672957355961809,8.27705965735641,0.178252367236651,4.98798537860359,2.379237930533067,3.1812443001898525,1.9829879696689348,-2.0174694562556392,0.2690070009369083,0.2288150176667197,4.992241970982583,9.935590562335113,10.845140299106104,-1.59532681910634,-19.2765095248152,-1.75950837725896,15.432234888187,15.575431304240801,17.761734503556198,43.42435446681367,0.10988455315323713,0.39700053200023533,2.0306869133692835,5.7410273099552604,1.499095968753951,1.578934597958752,0.9799274487224016,7.553856179837594,1.3530199536032157,4.776975401287309,8.27705965735641,0.18355867187122696,4.98798537860359,2.2261656823832108,2.9655577480615216,1.7171948687419476,-1.8029634230834184,2.8627410589608746,1.5467241677639485,4.275286704464882,8.329859648627954,16.01383916615721,0.00116627399881013,0.009188285705077941,0.0219024610370797,15.432234888187,19.2765095248152,17.761734503556198,30.39817736647439,98.40118328206043,49.19746361969426,17.58408136172723,763.6523133150323,746.068231953305,0,98.40118328206043,BSC
-4.927893910789238,-0.011227822853128549,6.885071118217438,-5.762120063043425,1.3453662611164952,7.576233714094709,2.4643217280843928,3.6930382056812423,2.0006428514586005,1.0814288200760358,-0.30545775172483336,-2.183502499270108,4.301031957481656,2.898661850360889,6.823521264274914,-18.2677364470516,-9.45200192989527,-0.6910740278844879,2.43230429087195,16.843186065822998,17.7501106876734,38.21002344928861,-0.037731435370333084,0.4458848392421,-1.4483751636057651,2.4292170672179627,1.6873918112329322,2.600171000611085,1.2129106405450325,5.200870137912204,2.59665020702244,6.924285714319741,5.762120063043425,1.395420113676305,7.576233714094709,1.8183726971079053,2.62534382554192,1.8603095278587096,0.36130146437115535,2.1604453446842538,-1.90974407475788,7.178989821577318,4.730760121162351,5.983184280796799,0.0172015050566875,0.0158339838360584,0.0233605413524267,18.2677364470516,16.843186065822998,17.7501106876734,30.50376164524989,95.38967641878315,44.25903226349524,28.481834070865396,828.9030745480684,800.421240477203,0,95.38967641878315,BSC
